Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Top 500 up genes for SARS-CoV-2 infection in Mesocricetus auratus hamster lung Day 3 from GSE162208	2/370	0.9772792032949041	0.999543866883927	0	0	0.3489997111079012	0.00802102253556373	NEK2;PAK2
500 genes down regulated by SARS-COV-2 infection of Calu3 cells	3/479	0.9774774826463292	0.999543866883927	0	0	0.40380252100840336	0.009198630733744332	MAPKAPK3;PLK1;PASK
500 genes down-regulated by SARS-CoV-2 (2 MOI) in human Calu-3 cells from GSE147507	3/479	0.9774774826463292	0.999543866883927	0	0	0.40380252100840336	0.009198630733744332	MAPKAPK3;PLK1;PASK
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in PBMCs at 7 DPI from GSE156701	3/482	0.9782688677723459	0.999543866883927	0	0	0.40121085594989564	0.008814895712974734	MELK;HIPK1;BUB1
SARS perturbation; 286 Up Genes from GEN3VA; Human airway epithelium (HAE) cells; Accession: GSE47961 Platform: GPL6480; Entry 3	1/250	0.9785177841888292	0.999543866883927	0	0	0.2586238995717971	0.005616358680216945	PIM3
Top 500 up genes for COVID-19 ARDs vs. non-COVID-19 ARDs for human trachea from GSE163426	3/483	0.9785267437025913	0.999543866883927	0	0	0.4003541666666667	0.00869055243028167	GRK7;CDK3;CAMKK1
500 genes down-regulated by SARS-CoV-2 in human Caco2 cells at 4h from GSE148729 mock	3/484	0.9787817114890313	0.999543866883927	0	0	0.3995010395010395	0.008567951862969632	CDK6;LATS2;CDK14
500 genes up-regulated by SARS-CoV-2 in human NHBE cells from GSE147507	3/486	0.9792830441372606	0.999543866883927	0	0	0.39780538302277435	0.008327881722694516	PLK3;NUAK2;RIPK3
500 genes down-regulated by SARS-CoV-2 (2 MOI) in human A549 cells from GSE147507	3/489	0.9800139836776275	0.999543866883927	0	0	0.3952880658436214	0.007980248751932309	PKN3;PLK1;PASK
500 genes up-regulated by SARS-CoV-2 in human Calu3 cells at 4h from GSE148729 untreated s1 polyA	3/489	0.9800139836776275	0.999543866883927	0	0	0.3952880658436214	0.007980248751932309	CDK9;PLK3;GRK2
500 genes down-regulated by SARS-CoV-2 in human Calu3 cells from GSE147507	3/491	0.9804875792495558	0.999543866883927	0	0	0.39362704918032787	0.007756539563766977	MAPKAPK3;PLK1;PASK
Top 500 upregulated genes in mouse fat with SARS-CoV-2 infection from GEO GSE162113	2/383	0.9808726458657396	0.999543866883927	0	0	0.3368648686356066	0.0065057528243162455	PDK1;TGFBR2
Top 500 up genes for SARS-CoV-2 infection Day 2 in ferret nasal turbinates from GSE160824	2/384	0.9811250540098083	0.999543866883927	0	0	0.33596562940286306	0.006401943155589355	PRKX;TTBK1
500 genes down-regulated by SARS-CoV-2 in human A549 cells from GSE147507 Series5	3/494	0.9811779990044246	0.999543866883927	0	0	0.3911608961303462	0.007432600500929746	PKN3;PLK1;PASK
Top 500 down genes for SARS-CoV-2 middle-stage infection in human female blood from GSE161731	3/496	0.9816252894633231	0.999543866883927	0	0	0.3895334685598377	0.007224140622163313	SLK;DYRK2;CLK4
COVID-19 patients BALF up	3/500	0.9824896771904301	0.999543866883927	0	0	0.386317907444668	0.006824476576060496	STK33;HUNK;BMPR1B
Top 500 up genes for SARS-CoV-2 infection Day 14 in ferret right cranial lung from GSE160824	2/393	0.9832562631579177	0.999543866883927	0	0	0.3280794623208232	0.005539785051563114	BCKDK;CDK4
500 genes up-regulated by MHV-A59 in murine liver cells from GSE146074 5d	2/394	0.9834781459318077	0.999543866883927	0	0	0.32722557461522817	0.005451532951893914	MAPKAPK2;PIM1
SARS perturbation; 280 Up Genes from GEN3VA; Human PBMCs; Accession: GDS1028 Platform: GPL201	1/269	0.9839873897326474	0.999543866883927	0	0	0.24005386972422654	0.0038749969335624213	SGK1
500 genes up-regulated by SARS-CoV-2 in mouse lung tissue from GSE150847	1/272	0.9847137376455289	0.999543866883927	0	0	0.2373597908164512	0.0036563618359213975	SMG1
SARS Perturbation; 291 Up Genes from GEN3VA Mouse Lung; Accession: GSE19137 Platform: GPL1261 Entry 5	1/274	0.9851796270464346	0.999543866883927	0	0	0.23559663294762634	0.0035177621095374674	SNRK
Top 500 up genes for SARS-CoV-2 infection Day 14 in ferret right caudal lung from GSE160824	2/405	0.9857382349573726	0.999543866883927	0	0	0.3181124951567562	0.004569508299640178	PIM1;AKT1
Top 500 down genes for SARS-CoV-2 infection in Mesocricetus auratus hamster lung Day 3 from GSE162208	2/434	0.9903518078813869	0.999543866883927	0	0	0.2963116771256306	0.0028727528164111467	PINK1;DAPK3
Top 500 down genes in human lung AT2 cells organoids from GSE160435	2/437	0.990736273906869	0.999543866883927	0	0	0.2942223240539199	0.002738298116239079	OSR1;ATM
447 genes down-regulated by SARS-CoV-2 infection in Vero E6 cells from GSE153940	2/444	0.991576213209294	0.999543866883927	0	0	0.2894574645600637	0.0024486559854761374	NEK9;TGFBR1
SARS-CoV perturbation; 477 Down Genes from GEN3VA; Human Vero E6 cells; Accession: GSE30589 Platform: GPL570 Entry 4	2/444	0.991576213209294	0.999543866883927	0	0	0.2894574645600637	0.0024486559854761374	CDK4;TTK
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in PBMCs at 10 DPI from GSE156701	2/444	0.991576213209294	0.999543866883927	0	0	0.2894574645600637	0.0024486559854761374	CDK1;HIPK1
500 genes up-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 amlodipine	2/454	0.9926486083547122	0.999543866883927	0	0	0.2829065357363361	0.00208743896957489	NEK7;TGFBR1
Top 500 downregulated genes in mouse spleen with SARS-CoV-2 infection (Day 7) from GEO GSE162113	2/456	0.9928464980269893	0.999543866883927	0	0	0.28163098043233276	0.0020218882179461346	NEK1;VRK1
500 genes up-regulated by SARS-CoV-1 in human intestinal organoids from GSE149312 60h	2/457	0.9929434828242256	0.999543866883927	0	0	0.2809974079077069	0.0019898921758008566	PLK2;SGK1
Top 500 up genes in human lung AT2 cells organoids from GSE160435	2/458	0.9930391832794688	0.999543866883927	0	0	0.28036661420994347	0.001958404598997008	PINK1;RIPK3
500 genes upregulated by SARS-CoV-2 in human lung tissue from GSE147507	2/461	0.9933187421034646	0.999543866883927	0	0	0.2784907244551567	0.0018669119801705137	LRRK2;PIM2
Healthy human lung biopsy vs. COVID-19 infected human lung series 15 from GSE147507 up genes	2/461	0.9933187421034646	0.999543866883927	0	0	0.2784907244551567	0.0018669119801705137	LRRK2;PIM2
SARS-CoV perturbation; 493 Down Genes from GEN3VA; Human Vero E6 cells; Accession: GSE30589 Platform: GPL570 Entry 3	2/463	0.9934989896371142	0.999543866883927	0	0	0.2772536952025425	0.0018083134674929343	CDC7;TTK
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in PBMCs at 10 DPI from GSE156701	2/463	0.9934989896371142	0.999543866883927	0	0	0.2772536952025425	0.0018083134674929343	CDK1;HIPK1
Top 500 upregulated genes for SARS-CoV-2 infection in human cornea from GSE164073	2/470	0.9940932082878401	0.999543866883927	0	0	0.27300735440270324	0.0016173790554403077	PIM1;ACVR2B
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in Bronchoalveolar Lavage at 14 DPI from GSE156701	2/472	0.9942530008900725	0.999543866883927	0	0	0.2718173464338729	0.0015666401120342489	BRSK1;PIM2
Top 500 downregulated genes for SARS-CoV-2 infection in human limbus from GSE164073	2/472	0.9942530008900725	0.999543866883927	0	0	0.2718173464338729	0.0015666401120342489	NUAK1;SGK1
500 genes down regulated by MERS infection of Calu3 cells	2/475	0.9944847932923847	0.999543866883927	0	0	0.27005120352875894	0.0014935105149210949	NEK2;BUB1
500 genes down-regulated by MERS-CoV in Calu-3 cells from GSE139516 24h	2/476	0.9945600058818975	0.999543866883927	0	0	0.26946745728023325	0.0014699031497321846	EEF2K;CDK5
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in PBMCs at 4 DPI from GSE156701	2/477	0.9946342148012749	0.999543866883927	0	0	0.2688861689106487	0.0014466701663115196	CDK8;PAK3
SARS perturbation; 388 Up Genes from GEN3VA; Human airway epithelium (HAE) cells; Accession: GSE47961 Platform: GPL6480; Entry 4	1/342	0.9948349459669207	0.999543866883927	0	0	0.1879551766328096	9.733144233283345E-4	HUNK
500 genes down-regulated by MERS-CoV in Calu-3 cells from GSE122876	2/480	0.9948509487194068	0.999543866883927	0	0	0.2671568968153575	0.0013791582950337191	CDK1;NEK2
500 genes up-regulated by SARS-CoV-2 (0.2 MOI) in human A549 cells from GSE147507	2/480	0.9948509487194068	0.999543866883927	0	0	0.2671568968153575	0.0013791582950337191	PLK2;MASTL
500 up regulated genes in A549 cells infected with COVID-19 extracted from GSE147507	2/480	0.9948509487194068	0.999543866883927	0	0	0.2671568968153575	0.0013791582950337191	PLK2;MASTL
Top 500 down genes for COVID-19 severe disease in human NK cells from GSE165461	2/485	0.9951932813139931	0.999543866883927	0	0	0.2643225136363949	0.0012735873114417251	ROCK2;CAMK2G
500 genes down-regulated by SARS-CoV-2 in human Calu3 cells at 4h from GSE148729 untreated totalRNA	2/489	0.995451012218361	0.999543866883927	0	0	0.26209691173159966	0.0011949957249483252	CDKL5;DAPK1
500 genes down-regulated by SARS-CoV-2 (0.2 MOI) in human A549 cells transduced with ACE2 vector from GSE147507	2/494	0.9957542046144395	0.999543866883927	0	0	0.25936579963806283	0.0011035585184373702	PINK1;TGFBR2
SARS-CoV perturbation; 381 Down Genes from GEN3VA; Human Vero E6 cells; Accession: GSE30589 Platform: GPL570 Entry 1	1/355	0.9957791524227293	0.999543866883927	0	0	0.18093126800613613	7.652995491808072E-4	PBK
500 genes up-regulated by SARS-CoV-2 in human A549 cells from GSE147507 Series2	2/495	0.9958124223229061	0.999543866883927	0	0	0.2588262249567028	0.0010861306406011475	PLK2;MASTL
500 genes down-regulated by SARS-CoV-2 in human Calu3 cells at 4h from GSE148729 mock s1 polyA	2/497	0.9959265207489219	0.999543866883927	0	0	0.25775361589315077	0.001052098314338017	PLK4;CDK1
Top 500 down genes for SARS-CoV-2 early infection in human female blood from GSE161731	2/498	0.9959824217847434	0.999543866883927	0	0	0.2572205551387847	0.0010354851657771197	DYRK3;NEK11
SARS perturbation; 431 Up Genes from GEN3VA; Human airway epithelium (HAE) cells; Accession: GSE47961 Platform: GPL6480; Entry 5	1/371	0.9967082349120349	0.999543866883927	0	0	0.17296402362627528	5.702960906407176E-4	HUNK
Top 797 negative hits from genome-wide CRISPR screen for SARS-CoV-2 for 33 deg C from Schneider et al.	4/753	0.9969661330477344	0.999543866883927	0	0	0.3384311746766034	0.0010283158331259846	PLK4;SMG1;CDK1;CDC7
SARS-CoV perturbation; 409 Down Genes from GEN3VA; Human Vero E6 cells; Accession: GSE30589 Platform: GPL570 Entry 2	1/385	0.9973521003576853	0.999543866883927	0	0	0.1665373206401766	4.415589720138845E-4	VRK1
Top 500 up genes for SARS-CoV-2 infection Day 21 in ferret right cranial lung from GSE160824	1/398	0.9978368515425012	0.999543866883927	0	0	0.16097552838340534	3.4859112917414256E-4	CDK4
Top 500 down genes from control vs. Ad5-hACE2 for SARS-CoV-2 infection in mouse lung from GSE158069	1/402	0.9979673656288447	0.999543866883927	0	0	0.159336757444138	3.242029745607947E-4	PIM3
498 genes down-regulated by SARS-CoV-1 in Calu-3 cells from GSE148729	1/409	0.9981771339607091	0.999543866883927	0	0	0.15654622776262822	2.8562320775252296E-4	CDK5
500 genes down-regulated by MHV-A59 in murine liver cells from GSE146074 5d	1/409	0.9981771339607091	0.999543866883927	0	0	0.15654622776262822	2.8562320775252296E-4	PRKD3
500 genes up-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 terfenadine	1/412	0.9982602822116075	0.999543866883927	0	0	0.15537938479882696	2.705516897751744E-4	DYRK4
500 genes up-regulated by MHV-A59 in murine liver cells from GSE146074 3d	1/418	0.9984153892153179	0.999543866883927	0	0	0.15309606619340288	2.4279009232576904E-4	MAPKAPK2
Top 500 downregulated genes in mouse kidney with SARS-CoV-2 infection (Day 3) from GEO GSE162113	1/434	0.9987647641728715	0.999543866883927	0	0	0.14731658076258355	1.820831995000831E-4	CAMK2B
500 genes down-regulated by SARS-CoV-2 in human Nasal Epithelial Cells cells at 24 hpi from GSE162131	1/440	0.9988749316932831	0.999543866883927	0	0	0.1452578859237581	1.6351704493369E-4	DAPK1
Top 500 downregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Wild Type, 24 hpi) from GEO GSE162131	1/440	0.9988749316932831	0.999543866883927	0	0	0.1452578859237581	1.6351704493369E-4	DAPK1
Top 500 downregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Mutant, 72 hpi) from GEO GSE162131	1/441	0.9988923135952691	0.999543866883927	0	0	0.14492022877784466	1.6061513922235453E-4	PKN1
500 genes down-regulated by SARS-CoV-2 in mouse Heart cells at 7 dpi from GSE162113	1/444	0.9989428650819798	0.999543866883927	0	0	0.1439164038090682	1.5221952821507383E-4	BMPR1A
Top 500 downregulated genes in mouse heart with SARS-CoV-2 infection (Day 7) from GEO GSE162113	1/444	0.9989428650819798	0.999543866883927	0	0	0.1439164038090682	1.5221952821507383E-4	BMPR1A
500 genes down-regulated by SARS-CoV-2 382-deletion mutant in human Nasal Epithelial Cells cells at 24 hpi from GSE162131	1/449	0.9990220443597359	0.999543866883927	0	0	0.14227323793755914	1.3920499475460034E-4	DAPK1
Top 500 downregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Mutant, 24 hpi) from GEO GSE162131	1/449	0.9990220443597359	0.999543866883927	0	0	0.14227323793755914	1.3920499475460034E-4	DAPK1
500 genes up-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 berbamine	1/463	0.9992135901314202	0.999543866883927	0	0	0.13786158653708322	1.0845836410654888E-4	IRAK1
Top 500 down genes for COVID-19 mild disease in human NK cells from GSE165461	1/491	0.9994913982945737	0.999543866883927	0	0	0.12979456683335586	6.603053109061401E-5	GRK6
500 genes down-regulated by SARS-CoV-2 (2 MOI) in human A549 cells transduced with ACE2 vector from GSE147507	1/492	0.9994992492524396	0.999543866883927	0	0	0.12952347553984975	6.487522171705543E-5	TGFBR2
Top 500 down genes for SARS-CoV-2 late-stage infection in human female blood from GSE161731	1/498	0.999543866883927	0.999543866883927	0	0	0.12791983690220796	5.83617851973334E-5	VRK1
