Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
500 genes down regulated by SARS-COV-2 infection of Calu3 cells	3/479	0.9748006173740795	0.9994686430975551	0	0	0.41217201166180756	0.01051958758298805	MAPKAPK3;PLK1;PASK
500 genes down-regulated by SARS-CoV-2 (2 MOI) in human Calu-3 cells from GSE147507	3/479	0.9748006173740795	0.9994686430975551	0	0	0.41217201166180756	0.01051958758298805	MAPKAPK3;PLK1;PASK
Top 500 up genes for SARS-CoV-2 infection in Mesocricetus auratus hamster blood Day 3 from GSE162208	2/370	0.9749786291481171	0.9994686430975551	0	0	0.3562085482682388	0.0090262273849092	TBK1;NEK2
Top 500 up genes for SARS-CoV-2 infection in Mesocricetus auratus hamster lung Day 3 from GSE162208	2/370	0.9749786291481171	0.9994686430975551	0	0	0.3562085482682388	0.0090262273849092	NEK2;PAK2
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in PBMCs at 7 DPI from GSE156701	3/482	0.9756640844031289	0.9994686430975551	0	0	0.4095266499083976	0.010089478435366957	MELK;HIPK1;BUB1
Top 500 up genes for COVID-19 ARDs vs. non-COVID-19 ARDs for human trachea from GSE163426	3/483	0.9759456248843459	0.9994686430975551	0	0	0.4086522108843537	0.009950030078138128	GRK7;CDK3;CAMKK1
500 genes down-regulated by SARS-CoV-2 in human Caco2 cells at 4h from GSE148729 mock	3/484	0.9762240772556166	0.9994686430975551	0	0	0.40778140778140776	0.009812497666477762	CDK6;LATS2;CDK14
500 genes up-regulated by SARS-CoV-2 in human NHBE cells from GSE147507	3/486	0.9767718426544567	0.9994686430975551	0	0	0.4060506190053661	0.009543075838366933	PLK3;NUAK2;RIPK3
SARS perturbation; 286 Up Genes from GEN3VA; Human airway epithelium (HAE) cells; Accession: GSE47961 Platform: GPL6480; Entry 3	1/250	0.9768071365026608	0.9994686430975551	0	0	0.26394768262238144	0.0061938095733423395	PIM3
500 genes down-regulated by SARS-CoV-2 (2 MOI) in human A549 cells from GSE147507	3/489	0.977571103296176	0.9994686430975551	0	0	0.4034811455446376	0.00915266710444538	PKN3;PLK1;PASK
500 genes up-regulated by SARS-CoV-2 in human Calu3 cells at 4h from GSE148729 untreated s1 polyA	3/489	0.977571103296176	0.9994686430975551	0	0	0.4034811455446376	0.00915266710444538	CDK9;PLK3;GRK2
500 genes down-regulated by SARS-CoV-2 in human Calu3 cells from GSE147507	3/491	0.9780893711187455	0.9994686430975551	0	0	0.4017857142857143	0.008901253772014029	MAPKAPK3;PLK1;PASK
500 genes down-regulated by SARS-CoV-2 (0.2 MOI) in human A549 cells transduced with ACE2 vector from GSE147507	3/494	0.9788455044072425	0.9994686430975551	0	0	0.39926846502348395	0.00853694211490191	PINK1;JAK1;TGFBR2
500 genes down-regulated by SARS-CoV-2 in human A549 cells from GSE147507 Series5	3/494	0.9788455044072425	0.9994686430975551	0	0	0.39926846502348395	0.00853694211490191	PKN3;PLK1;PASK
Top 500 upregulated genes in mouse fat with SARS-CoV-2 infection from GEO GSE162113	2/383	0.9788526774058303	0.9994686430975551	0	0	0.3438231238044397	0.007348920319458915	PDK1;TGFBR2
Top 500 up genes for SARS-CoV-2 infection Day 2 in ferret nasal turbinates from GSE160824	2/384	0.9791254028948795	0.9994686430975551	0	0	0.3429053154672109	0.007233776848430892	PRKX;TTBK1
Top 500 down genes for SARS-CoV-2 middle-stage infection in human female blood from GSE161731	3/496	0.9793357509628192	0.9994686430975551	0	0	0.3976073187895848	0.008302335948810267	SLK;DYRK2;CLK4
COVID-19 patients BALF up	3/500	0.9802840362278534	0.9994686430975551	0	0	0.3943251344803515	0.007852163447338563	STK33;HUNK;BMPR1B
Top 500 up genes for SARS-CoV-2 infection Day 14 in ferret right cranial lung from GSE160824	2/393	0.9814316793824223	0.9994686430975551	0	0	0.3348563006632277	0.006276170141530587	BCKDK;CDK4
500 genes up-regulated by MHV-A59 in murine liver cells from GSE146074 5d	2/394	0.9816721682443735	0.9994686430975551	0	0	0.3339847803528191	0.006178006132699022	MAPKAPK2;PIM1
SARS perturbation; 280 Up Genes from GEN3VA; Human PBMCs; Accession: GDS1028 Platform: GPL201	1/269	0.9826106899126534	0.9994686430975551	0	0	0.24499546187979024	0.00429777901450592	SGK1
500 genes up-regulated by SARS-CoV-2 in mouse lung tissue from GSE150847	1/272	0.9833841133761725	0.9994686430975551	0	0	0.24224593597287325	0.004058946675632185	SMG1
SARS Perturbation; 291 Up Genes from GEN3VA Mouse Lung; Accession: GSE19137 Platform: GPL1261 Entry 5	1/274	0.9838805817476678	0.9994686430975551	0	0	0.24044649044649044	0.003907435638027199	SNRK
Top 500 up genes for SARS-CoV-2 infection Day 14 in ferret right caudal lung from GSE160824	2/405	0.9841262534410287	0.9994686430975551	0	0	0.3246835176851579	0.005195288180780431	PIM1;AKT1
500 top downregulated genes from SARS-CoV-2 infection at 72 HPI from GSE157852	2/411	0.9853273384280954	0.9994686430975551	0	0	0.3198209771663006	0.004727392114085126	CAMK4;MARK3
Top 500 down genes for SARS-CoV-2 infection in Mesocricetus auratus hamster lung Day 3 from GSE162208	2/434	0.9891658793414512	0.9994686430975551	0	0	0.3024325172630257	0.003294469121749526	PINK1;DAPK3
Top 500 down genes in human lung AT2 cells organoids from GSE160435	2/437	0.9895880644148547	0.9994686430975551	0	0	0.30030001948178453	0.003143095858508662	OSR1;ATM
447 genes down-regulated by SARS-CoV-2 infection in Vero E6 cells from GSE153940	2/444	0.9905118334038837	0.9994686430975551	0	0	0.2954367666232073	0.0028165363743217382	NEK9;TGFBR1
SARS-CoV perturbation; 477 Down Genes from GEN3VA; Human Vero E6 cells; Accession: GSE30589 Platform: GPL570 Entry 4	2/444	0.9905118334038837	0.9994686430975551	0	0	0.2954367666232073	0.0028165363743217382	CDK4;TTK
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 2 dose in PBMCs at 10 DPI from GSE156701	2/444	0.9905118334038837	0.9994686430975551	0	0	0.2954367666232073	0.0028165363743217382	CDK1;HIPK1
500 genes up-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 amlodipine	2/454	0.9916943657807522	0.9994686430975551	0	0	0.2887505624718764	0.0024082715659160597	NEK7;TGFBR1
Top 500 downregulated genes in mouse spleen with SARS-CoV-2 infection (Day 7) from GEO GSE162113	2/456	0.9919129947927143	0.9994686430975551	0	0	0.28744866721421636	0.0023340493755176213	NEK1;VRK1
500 genes up-regulated by SARS-CoV-1 in human intestinal organoids from GSE149312 60h	2/457	0.9920201940777784	0.9994686430975551	0	0	0.28680201154777424	0.0022978046498943086	PLK2;SGK1
Top 500 up genes in human lung AT2 cells organoids from GSE160435	2/458	0.9921260066857785	0.9994686430975551	0	0	0.2861581920903955	0.002262125405337774	PINK1;RIPK3
500 genes upregulated by SARS-CoV-2 in human lung tissue from GSE147507	2/461	0.9924352971400585	0.9994686430975551	0	0	0.2842435655994978	0.0021583922435019186	LRRK2;PIM2
Healthy human lung biopsy vs. COVID-19 infected human lung series 15 from GSE147507 up genes	2/461	0.9924352971400585	0.9994686430975551	0	0	0.2842435655994978	0.0021583922435019186	LRRK2;PIM2
SARS-CoV perturbation; 493 Down Genes from GEN3VA; Human Vero E6 cells; Accession: GSE30589 Platform: GPL570 Entry 3	2/463	0.9926348701761848	0.9994686430975551	0	0	0.2829809919482334	0.0020919048099148447	CDC7;TTK
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in PBMCs at 10 DPI from GSE156701	2/463	0.9926348701761848	0.9994686430975551	0	0	0.2829809919482334	0.0020919048099148447	CDK1;HIPK1
Top 500 upregulated genes for SARS-CoV-2 infection in human cornea from GSE164073	2/470	0.9932937129909626	0.9994686430975551	0	0	0.27864696508764303	0.0018749806520928477	PIM1;ACVR2B
Top 500 down genes for SARS-CoV-2 infection in Rhesus macaques at Group 1 dose in Bronchoalveolar Lavage at 14 DPI from GSE156701	2/472	0.9934711355352577	0.9994686430975551	0	0	0.2774323836999639	0.0018172572207247415	BRSK1;PIM2
Top 500 downregulated genes for SARS-CoV-2 infection in human limbus from GSE164073	2/472	0.9934711355352577	0.9994686430975551	0	0	0.2774323836999639	0.0018172572207247415	NUAK1;SGK1
500 genes down regulated by MERS infection of Calu3 cells	2/475	0.9937287019704523	0.9994686430975551	0	0	0.27562977030852476	0.0017339993497285614	NEK2;BUB1
500 genes down-regulated by MERS-CoV in Calu-3 cells from GSE139516 24h	2/476	0.9938123301933359	0.9994686430975551	0	0	0.2750339698204963	0.0017071063597239335	EEF2K;CDK5
Top 500 up genes for SARS-CoV-2 infection in Rhesus macaques at Group 3 dose in PBMCs at 4 DPI from GSE156701	2/477	0.9938948681711811	0.9994686430975551	0	0	0.2744406779661017	0.0016806319942423086	CDK8;PAK3
500 genes down-regulated by MERS-CoV in Calu-3 cells from GSE122876	2/480	0.9941360778255363	0.9994686430975551	0	0	0.2726756967590951	0.0016036555290138788	CDK1;NEK2
500 genes up-regulated by SARS-CoV-2 (0.2 MOI) in human A549 cells from GSE147507	2/480	0.9941360778255363	0.9994686430975551	0	0	0.2726756967590951	0.0016036555290138788	PLK2;MASTL
500 up regulated genes in A549 cells infected with COVID-19 extracted from GSE147507	2/480	0.9941360778255363	0.9994686430975551	0	0	0.2726756967590951	0.0016036555290138788	PLK2;MASTL
SARS perturbation; 388 Up Genes from GEN3VA; Human airway epithelium (HAE) cells; Accession: GSE47961 Platform: GPL6480; Entry 4	1/342	0.9942629940019169	0.9994686430975551	0	0	0.19182452246968376	0.001103667344897214	HUNK
Top 500 down genes for COVID-19 severe disease in human NK cells from GSE165461	2/485	0.9945175440706687	0.9994686430975551	0	0	0.26978278415271784	0.0014831415789390988	ROCK2;CAMK2G
500 genes down-regulated by SARS-CoV-2 in human Calu3 cells at 4h from GSE148729 untreated totalRNA	2/489	0.9948051421756574	0.9994686430975551	0	0	0.267511224028121	0.0013933049272833076	CDKL5;DAPK1
500 genes up-regulated by SARS-CoV-2 in human A549 cells from GSE147507 Series2	2/495	0.9952090618044221	0.9994686430975551	0	0	0.26417299824663937	0.0012686780190337733	PLK2;MASTL
SARS-CoV perturbation; 381 Down Genes from GEN3VA; Human Vero E6 cells; Accession: GSE30589 Platform: GPL570 Entry 1	1/355	0.995292893421687	0.9994686430975551	0	0	0.18465605435944418	8.712478689616168E-4	PBK
500 genes down-regulated by SARS-CoV-2 in human Calu3 cells at 4h from GSE148729 mock s1 polyA	2/497	0.995336741469448	0.9994686430975551	0	0	0.26307824002739255	0.001229671217987162	PLK4;CDK1
Top 500 down genes for SARS-CoV-2 early infection in human female blood from GSE161731	2/498	0.9953993259664954	0.9994686430975551	0	0	0.26253417167851284	0.0012106211234130459	DYRK3;NEK11
SARS perturbation; 431 Up Genes from GEN3VA; Human airway epithelium (HAE) cells; Accession: GSE47961 Platform: GPL6480; Entry 5	1/371	0.9963108298651798	0.9994686430975551	0	0	0.17652483564645727	6.52434363741923E-4	HUNK
Top 797 negative hits from genome-wide CRISPR screen for SARS-CoV-2 for 33 deg C from Schneider et al.	4/753	0.9963750750574771	0.9994686430975551	0	0	0.3454708667301567	0.0012545812193729344	PLK4;SMG1;CDK1;CDC7
SARS-CoV perturbation; 409 Down Genes from GEN3VA; Human Vero E6 cells; Accession: GSE30589 Platform: GPL570 Entry 2	1/385	0.9970195820560636	0.9994686430975551	0	0	0.1699658643018018	5.073257092493397E-4	VRK1
Top 500 up genes for SARS-CoV-2 infection Day 21 in ferret right cranial lung from GSE160824	1/398	0.9975554337232392	0.9994686430975551	0	0	0.1642896044659269	4.021085176526766E-4	CDK4
Top 500 down genes from control vs. Ad5-hACE2 for SARS-CoV-2 infection in mouse lung from GSE158069	1/402	0.9977000966417794	0.9994686430975551	0	0	0.1626171058839388	3.7443437460373794E-4	PIM3
498 genes down-regulated by SARS-CoV-1 in Calu-3 cells from GSE148729	1/409	0.9979330007319016	0.9994686430975551	0	0	0.15976914414414414	3.3058448077382134E-4	CDK5
500 genes down-regulated by MHV-A59 in murine liver cells from GSE146074 5d	1/409	0.9979330007319016	0.9994686430975551	0	0	0.15976914414414414	3.3058448077382134E-4	PRKD3
500 genes up-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 terfenadine	1/412	0.9980254648020174	0.9994686430975551	0	0	0.1585782863155126	3.13427947155713E-4	DYRK4
500 genes up-regulated by MHV-A59 in murine liver cells from GSE146074 3d	1/418	0.9981981895440841	0.9994686430975551	0	0	0.15624797459329834	2.8178317057274096E-4	MAPKAPK2
Top 500 downregulated genes in mouse kidney with SARS-CoV-2 infection (Day 3) from GEO GSE162113	1/434	0.9985885489145242	0.9994686430975551	0	0	0.15034954122713937	2.1236092697653425E-4	CAMK2B
500 genes down-regulated by SARS-CoV-2 in human Nasal Epithelial Cells cells at 24 hpi from GSE162131	1/440	0.9987120734746925	0.9994686430975551	0	0	0.1482484762666995	1.9105620452375524E-4	DAPK1
Top 500 downregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Wild Type, 24 hpi) from GEO GSE162131	1/440	0.9987120734746925	0.9994686430975551	0	0	0.1482484762666995	1.9105620452375524E-4	DAPK1
Top 500 downregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Mutant, 72 hpi) from GEO GSE162131	1/441	0.9987315843088191	0.9994686430975551	0	0	0.14790386977886977	1.8772266958829017E-4	PKN1
500 genes down-regulated by SARS-CoV-2 in mouse Heart cells at 7 dpi from GSE162113	1/444	0.9987883626737319	0.9994686430975551	0	0	0.14687938502836922	1.7807244676968132E-4	BMPR1A
Top 500 downregulated genes in mouse heart with SARS-CoV-2 infection (Day 7) from GEO GSE162113	1/444	0.9987883626737319	0.9994686430975551	0	0	0.14687938502836922	1.7807244676968132E-4	BMPR1A
500 genes down-regulated by SARS-CoV-2 382-deletion mutant in human Nasal Epithelial Cells cells at 24 hpi from GSE162131	1/449	0.9988774056651519	0.9994686430975551	0	0	0.14520240106177607	1.6309495471194263E-4	DAPK1
Top 500 downregulated genes in human nasal epithelial cells with SARS-CoV-2 infection (Mutant, 24 hpi) from GEO GSE162131	1/449	0.9988774056651519	0.9994686430975551	0	0	0.14520240106177607	1.6309495471194263E-4	DAPK1
500 genes up-regulated by SARS-CoV-2 in A549-ACE2 cells from GSE154613 berbamine	1/463	0.9990934376454403	0.9994686430975551	0	0	0.1406999531999532	1.2761113332792007E-4	IRAK1
Top 500 down genes for COVID-19 mild disease in human NK cells from GSE165461	1/491	0.9994087472082149	0.9994686430975551	0	0	0.1324669056811914	7.834459081513672E-5	GRK6
500 genes down-regulated by SARS-CoV-2 (2 MOI) in human A549 cells transduced with ACE2 vector from GSE147507	1/492	0.9994177013190969	0.9994686430975551	0	0	0.13219023504155886	7.699661918411051E-5	TGFBR2
Top 500 down genes for SARS-CoV-2 late-stage infection in human female blood from GSE161731	1/498	0.9994686430975551	0.9994686430975551	0	0	0.13055359182119747	6.93889889453216E-5	VRK1
